transaction_id, is_refund, corr_transaction_identifier, date_time, transaction_date_type, transaction_date_other, amount, currency, payment_method_type, payment_method_other, initiated_at_physical_premises_of_merchant, payer_ms, payer_ms_source, psp_role_type, psp_role_other, reported_payee_id
AT-1-919,true,BE-1,2025-03-06T18:38:16Z,CESOP701,CESOP701,1111.00,INR,Intermediary,TODO,true,BG,BIC,Money Transfer operator,other,6feb777e-9aa8-4f94-a8e9-b71b6b39e9f5
CY-1-920,true,CZ-1,2025-03-21T20:10:25Z,CESOP701,CESOP701,1113441.00,BRL,Other,TODO,true,DE,Other,Issuer of payment instruments,other,c39e8206-cb68-406b-8b9f-cd714449081a
DK-1-921,true,EE-1,2025-02-08T00:58:26Z,CESOP701,CESOP701,2333.83,ZAR,Card payment,TODO,true,ES,IBAN,Payment Processor,other,e262611a-0415-41be-a82b-4247c0869b04
FI-1-922,true,FR-1,2025-01-25T14:18:30Z,CESOP701,CESOP701,1111.00,AED,Bank transfer,TODO,true,GR,OBAN,E-payment,other,fc803bdd-f0af-4b11-9ce9-25064d4c4453
HR-1-923,true,HU-1,2025-01-18T18:53:59Z,CESOP701,CESOP701,1113441.00,PLN,Direct debit,TODO,true,IE,BIC,Payment collector,other,af970bd5-e8ce-4284-b586-75c050777586
IT-1-924,true,LT-1,2025-01-24T23:30:16Z,CESOP701,CESOP701,2333.83,THB,E-money,TODO,true,LU,Other,Other,other,a3af1d51-b9ae-4e6d-8c71-5baf2da1cca7
LV-1-925,true,MT-1,2025-03-28T21:31:05Z,CESOP701,CESOP701,1111.00,CZK,Money Remittance,TODO,true,NL,IBAN,Three party card scheme,other,0cf5245e-728d-457c-8551-6e80a7559761
PL-1-926,true,PT-1,2025-02-04T00:08:57Z,CESOP701,CESOP701,1113441.00,DKK,Marketplace,TODO,true,RO,OBAN,Four party card scheme,other,140b0928-8737-480d-aab1-6df45ba498f8
SE-1-927,true,SI-1,2025-01-04T02:42:52Z,CESOP701,CESOP701,2333.83,HUF,Intermediary,TODO,true,SK,BIC,E-money provider,other,bc97f6c9-79a5-4bc5-99ce-5f53541ea9c3
AT-1-928,true,BE-1,2025-03-13T01:52:47Z,CESOP701,CESOP701,1111.00,MYR,Other,TODO,true,BG,Other,Acquirer,other,b925c87b-eb81-4ae0-9271-b2af9da14ba1
CY-1-929,true,CZ-1,2025-01-18T17:20:28Z,CESOP701,CESOP701,1113441.00,PHP,Card payment,TODO,true,DE,IBAN,e-Wallet provider,other,67d9f08e-b8d7-41f3-90d2-2940aecc1abd
DK-1-930,true,EE-1,2025-03-13T22:49:12Z,CESOP701,CESOP701,2333.83,ARS,Bank transfer,TODO,true,ES,OBAN,Money Transfer operator,other,67056d7a-84bd-4096-87a2-fcedae494d18
FI-1-931,true,FR-1,2025-03-03T09:12:58Z,CESOP701,CESOP701,1111.00,TWD,Direct debit,TODO,true,GR,BIC,Issuer of payment instruments,other,a9867ffd-4f7b-4a4e-9dfa-fc6d8efc5c86
HR-1-932,true,HU-1,2025-03-21T06:36:47Z,CESOP701,CESOP701,1113441.00,CLP,E-money,TODO,true,IE,Other,Payment Processor,other,94cb53a3-1939-4cd7-8404-e91461cdbad1
IT-1-933,true,LT-1,2025-03-31T09:41:44Z,CESOP701,CESOP701,2333.83,COP,Money Remittance,TODO,true,LU,IBAN,E-payment,other,adf1302e-7c8a-4e39-8caa-3a44b1d3ade0
LV-1-934,true,MT-1,2025-02-26T23:44:18Z,CESOP701,CESOP701,1111.00,PKR,Marketplace,TODO,true,NL,OBAN,Payment collector,other,e36a84b3-76ca-4219-9412-f480fe69438e
PL-1-935,true,PT-1,2025-01-17T23:15:25Z,CESOP701,CESOP701,1113441.00,RON,Intermediary,TODO,true,RO,BIC,Other,other,5c871d90-b09f-49a8-81b4-88b6fd8c458e
SE-1-936,true,SI-1,2025-02-18T06:11:26Z,CESOP701,CESOP701,2333.83,SAR,Other,TODO,true,SK,Other,Three party card scheme,other,38eb51ef-d367-41f8-96e4-a03d5b78e7cc
AT-1-937,true,BE-1,2025-01-26T11:58:13Z,CESOP701,CESOP701,1111.00,NPR,Card payment,TODO,true,BG,IBAN,Four party card scheme,other,13c37ce2-ce52-4905-bdc0-2fe05e23369c
CY-1-938,true,CZ-1,2025-01-10T00:35:05Z,CESOP701,CESOP701,1113441.00,EGP,Bank transfer,TODO,true,DE,OBAN,E-money provider,other,fd6738dd-5dd3-47df-9746-e777cb383ab2
DK-1-939,true,EE-1,2025-01-05T08:06:05Z,CESOP701,CESOP701,2333.83,MAD,Direct debit,TODO,true,ES,BIC,Acquirer,other,82354b83-06e1-4954-8e44-770764cc5705
FI-1-940,true,FR-1,2025-03-12T00:38:50Z,CESOP701,CESOP701,1111.00,BHD,E-money,TODO,true,GR,Other,e-Wallet provider,other,23fed9b8-1aff-4189-a2ac-cda2f9ccd667
HR-1-941,true,HU-1,2025-02-24T22:22:52Z,CESOP701,CESOP701,1113441.00,KWD,Money Remittance,TODO,true,IE,IBAN,Money Transfer operator,other,ac1acb41-d0c7-42fe-9003-28ae7f73059f
IT-1-942,true,LT-1,2025-03-17T16:59:59Z,CESOP701,CESOP701,2333.83,OMR,Marketplace,TODO,true,LU,OBAN,Issuer of payment instruments,other,b0f2ed41-3cb4-4655-8299-4fec115fbb6e
LV-1-943,true,MT-1,2025-03-26T07:24:00Z,CESOP701,CESOP701,1111.00,QAR,Intermediary,TODO,true,NL,BIC,Payment Processor,other,87488465-dce7-4390-8ea7-739196bd2c0a
PL-1-944,true,PT-1,2025-01-29T19:39:57Z,CESOP701,CESOP701,1113441.00,VND,Other,TODO,true,RO,Other,E-payment,other,93aa6b1d-2fab-488a-8667-3d2b8103baf8
SE-1-945,true,SI-1,2025-02-14T17:59:23Z,CESOP701,CESOP701,2333.83,LKR,Card payment,TODO,true,SK,IBAN,Payment collector,other,f3c947f9-37f6-417d-a555-967bcc2b02aa
AT-1-946,true,BE-1,2025-02-20T10:20:35Z,CESOP701,CESOP701,1111.00,ISK,Bank transfer,TODO,true,BG,OBAN,Other,other,4e35fb21-f294-45c2-b64b-b65d653b83ff
CY-1-947,true,CZ-1,2025-02-10T18:42:31Z,CESOP701,CESOP701,1113441.00,JOD,Direct debit,TODO,true,DE,BIC,Three party card scheme,other,06efe073-10b4-466b-9011-7bbd4776bdfb
DK-1-948,true,EE-1,2025-01-02T06:42:03Z,CESOP701,CESOP701,2333.83,BAM,E-money,TODO,true,ES,Other,Four party card scheme,other,b514e369-57ab-4da3-8396-04e589087dac
FI-1-949,true,FR-1,2025-03-14T14:04:12Z,CESOP701,CESOP701,1111.00,MDL,Money Remittance,TODO,true,GR,IBAN,E-money provider,other,7f992ac6-761a-4e36-b9f4-fb0424c70a6f
HR-1-950,true,HU-1,2025-03-05T02:34:06Z,CESOP701,CESOP701,1113441.00,UAH,Marketplace,TODO,true,IE,OBAN,Acquirer,other,74779f2b-1781-4570-a98d-dd5231a04dc5
IT-1-951,true,LT-1,2025-03-15T03:32:13Z,CESOP701,CESOP701,2333.83,USD,Intermediary,TODO,true,LU,BIC,e-Wallet provider,other,ec1b72e0-c20c-45bf-b50d-32c06df7934d
LV-1-952,true,MT-1,2025-02-06T21:19:27Z,CESOP701,CESOP701,1111.00,EUR,Other,TODO,true,NL,Other,Money Transfer operator,other,e9725129-f8d3-47e5-ba53-60e03edbb0de
PL-1-953,true,PT-1,2025-01-19T20:23:58Z,CESOP701,CESOP701,1113441.00,JPY,Card payment,TODO,true,RO,IBAN,Issuer of payment instruments,other,c8982a3a-038d-4b01-b6c0-0b96a4213ad7
SE-1-954,true,SI-1,2025-02-10T16:41:13Z,CESOP701,CESOP701,2333.83,GBP,Bank transfer,TODO,true,SK,OBAN,Payment Processor,other,ba103aab-8608-440d-ab4b-3738b487f8bd
AT-1-955,true,BE-1,2025-02-01T23:39:05Z,CESOP701,CESOP701,1111.00,AUD,Direct debit,TODO,true,BG,BIC,E-payment,other,594ecd4b-e043-414d-837c-6f2a4c7a96d1
CY-1-956,true,CZ-1,2025-02-02T16:16:05Z,CESOP701,CESOP701,1113441.00,CAD,E-money,TODO,true,DE,Other,Payment collector,other,7e19f6d7-4168-44a3-bfa2-2126662f306f
DK-1-957,true,EE-1,2025-03-17T19:31:22Z,CESOP701,CESOP701,2333.83,CHF,Money Remittance,TODO,true,ES,IBAN,Other,other,11c3e611-b80b-4125-8297-da127d1faeb8
FI-1-958,true,FR-1,2025-03-07T10:25:18Z,CESOP701,CESOP701,1111.00,CNY,Marketplace,TODO,true,GR,OBAN,Three party card scheme,other,362e5d90-e2df-4517-9da6-afded9657448
HR-1-959,true,HU-1,2025-02-15T04:01:11Z,CESOP701,CESOP701,1113441.00,SEK,Intermediary,TODO,true,IE,BIC,Four party card scheme,other,c6b850c2-19d8-44c8-be5c-47d96bbe4f10
IT-1-960,true,LT-1,2025-02-10T01:20:09Z,CESOP701,CESOP701,2333.83,NZD,Other,TODO,true,LU,Other,E-money provider,other,d7b1538d-836f-429c-bfe8-61aa21799b15
LV-1-961,true,MT-1,2025-03-19T20:48:00Z,CESOP701,CESOP701,1111.00,MXN,Card payment,TODO,true,NL,IBAN,Acquirer,other,9f71e1eb-6e37-417b-a7d7-9ffdfc5a07d7
PL-1-962,true,PT-1,2025-02-05T20:26:34Z,CESOP701,CESOP701,1113441.00,SGD,Bank transfer,TODO,true,RO,OBAN,e-Wallet provider,other,c7e58843-e6b6-40e1-9598-20136a03981e
SE-1-963,true,SI-1,2025-02-03T15:57:29Z,CESOP701,CESOP701,2333.83,HKD,Direct debit,TODO,true,SK,BIC,Money Transfer operator,other,a3c86eed-c40f-491f-bbb7-4220aae3bb6b
AT-1-964,true,BE-1,2025-02-23T12:14:06Z,CESOP701,CESOP701,1111.00,NOK,E-money,TODO,true,BG,Other,Issuer of payment instruments,other,61f28eaa-3711-4e92-befb-d3d1c0c6b9cc
CY-1-965,true,CZ-1,2025-02-17T02:05:24Z,CESOP701,CESOP701,1113441.00,ILS,Money Remittance,TODO,true,DE,IBAN,Payment Processor,other,132878c8-ee0f-4893-bf4e-d584d446a0ef
DK-1-966,true,EE-1,2025-03-13T01:46:34Z,CESOP701,CESOP701,2333.83,KRW,Marketplace,TODO,true,ES,OBAN,E-payment,other,6c9f3dfd-8053-469a-8b21-b7b5bee3f6fe
FI-1-967,true,FR-1,2025-02-20T20:21:02Z,CESOP701,CESOP701,1111.00,TRY,Intermediary,TODO,true,GR,BIC,Payment collector,other,7f25fe0b-f675-49fd-9577-06abf67484b8
HR-1-968,true,HU-1,2025-02-27T22:48:27Z,CESOP701,CESOP701,1113441.00,RUB,Other,TODO,true,IE,Other,Other,other,40f7a75b-8f1a-4356-a70d-723d774c6d7b
IT-1-969,true,LT-1,2025-03-11T05:55:19Z,CESOP701,CESOP701,2333.83,INR,Card payment,TODO,true,LU,IBAN,Three party card scheme,other,4e9d8e80-3749-46e6-9b39-06a154310c32
LV-1-970,true,MT-1,2025-01-12T20:00:27Z,CESOP701,CESOP701,1111.00,BRL,Bank transfer,TODO,true,NL,OBAN,Four party card scheme,other,5e749894-6395-430b-8867-a88c387e2dae
PL-1-971,true,PT-1,2025-02-04T01:34:23Z,CESOP701,CESOP701,1113441.00,ZAR,Direct debit,TODO,true,RO,BIC,E-money provider,other,ae64b822-897e-4f8a-b6bc-f3b0de3ed3d2
SE-1-972,true,SI-1,2025-01-05T19:14:55Z,CESOP701,CESOP701,2333.83,AED,E-money,TODO,true,SK,Other,Acquirer,other,4fa50b28-07e7-4d51-8fea-0b186a220189
AT-1-973,true,BE-1,2025-01-20T04:26:30Z,CESOP701,CESOP701,1111.00,PLN,Money Remittance,TODO,true,BG,IBAN,e-Wallet provider,other,0fc5f300-da07-4f63-b4e8-e1cab9e1ae88
CY-1-974,true,CZ-1,2025-02-21T09:15:46Z,CESOP701,CESOP701,1113441.00,THB,Marketplace,TODO,true,DE,OBAN,Money Transfer operator,other,c48c0f1f-55c5-4b0f-99b3-dbf1c7061c8e
DK-1-975,true,EE-1,2025-03-02T17:02:28Z,CESOP701,CESOP701,2333.83,CZK,Intermediary,TODO,true,ES,BIC,Issuer of payment instruments,other,24af30d1-5f1c-4343-9d00-5e73eba6513f
FI-1-976,true,FR-1,2025-01-18T20:55:40Z,CESOP701,CESOP701,1111.00,DKK,Other,TODO,true,GR,Other,Payment Processor,other,1519c06a-3243-4221-8dbd-6f5faec5614b
HR-1-977,true,HU-1,2025-03-02T02:15:50Z,CESOP701,CESOP701,1113441.00,HUF,Card payment,TODO,true,IE,IBAN,E-payment,other,73765303-5139-4ba7-b3b1-fc96e503a6b9
IT-1-978,true,LT-1,2025-02-02T00:24:44Z,CESOP701,CESOP701,2333.83,MYR,Bank transfer,TODO,true,LU,OBAN,Payment collector,other,bd9eeb70-28ae-49d9-91a6-55cf2a8450b9
LV-1-979,true,MT-1,2025-03-22T11:30:50Z,CESOP701,CESOP701,1111.00,PHP,Direct debit,TODO,true,NL,BIC,Other,other,af9e1b71-3b64-4d8a-b121-c52e44fa4b7c
PL-1-980,true,PT-1,2025-01-21T18:30:54Z,CESOP701,CESOP701,1113441.00,ARS,E-money,TODO,true,RO,Other,Three party card scheme,other,d2fd8c47-e511-4f75-8c4c-7454adcba8f4
SE-1-981,true,SI-1,2025-01-04T21:09:47Z,CESOP701,CESOP701,2333.83,TWD,Money Remittance,TODO,true,SK,IBAN,Four party card scheme,other,8cc7726b-2587-48d5-a6b6-1a222a5e67a0
AT-1-982,true,BE-1,2025-01-09T06:45:18Z,CESOP701,CESOP701,1111.00,CLP,Marketplace,TODO,true,BG,OBAN,E-money provider,other,8fd37510-c782-4ecd-b500-9e0a600e8247
CY-1-983,true,CZ-1,2025-03-10T23:48:21Z,CESOP701,CESOP701,1113441.00,COP,Intermediary,TODO,true,DE,BIC,Acquirer,other,4368b6cf-e8a2-446c-82be-28056eca0114
DK-1-984,true,EE-1,2025-03-11T21:48:37Z,CESOP701,CESOP701,2333.83,PKR,Other,TODO,true,ES,Other,e-Wallet provider,other,b50ea95c-6236-4725-a1b5-4edcf0651828
FI-1-985,true,FR-1,2025-01-21T14:28:14Z,CESOP701,CESOP701,1111.00,RON,Card payment,TODO,true,GR,IBAN,Money Transfer operator,other,ef29a14b-7021-4c4b-93e0-e449407bbc28
HR-1-986,true,HU-1,2025-01-13T23:44:51Z,CESOP701,CESOP701,1113441.00,SAR,Bank transfer,TODO,true,IE,OBAN,Issuer of payment instruments,other,d9f87e58-061d-477b-a58a-469294315545
IT-1-987,true,LT-1,2025-02-17T00:04:32Z,CESOP701,CESOP701,2333.83,NPR,Direct debit,TODO,true,LU,BIC,Payment Processor,other,a9b92b76-8c73-4a1a-9d7e-12fbde735e43
LV-1-988,true,MT-1,2025-02-26T14:26:15Z,CESOP701,CESOP701,1111.00,EGP,E-money,TODO,true,NL,Other,E-payment,other,7bcf4370-0700-4c9f-b05b-e3ccb9ed300f
PL-1-989,true,PT-1,2025-03-23T21:19:46Z,CESOP701,CESOP701,1113441.00,MAD,Money Remittance,TODO,true,RO,IBAN,Payment collector,other,e0207ef5-c039-40fd-aee1-5a26a6dc4851
SE-1-990,true,SI-1,2025-01-03T05:11:11Z,CESOP701,CESOP701,2333.83,BHD,Marketplace,TODO,true,SK,OBAN,Other,other,5b6b88ae-63d9-4f67-b716-3f0066228e9e
AT-1-991,true,BE-1,2025-01-31T00:04:35Z,CESOP701,CESOP701,1111.00,KWD,Intermediary,TODO,true,BG,BIC,Three party card scheme,other,574c76b8-1204-4b48-b9f2-db38bdc522cf
CY-1-992,true,CZ-1,2025-02-13T12:24:48Z,CESOP701,CESOP701,1113441.00,OMR,Other,TODO,true,DE,Other,Four party card scheme,other,67b0190d-3aa4-406b-9764-b3ebfbbfeb08
DK-1-993,true,EE-1,2025-03-27T22:56:01Z,CESOP701,CESOP701,2333.83,QAR,Card payment,TODO,true,ES,IBAN,E-money provider,other,4f3d5ddf-86c2-46d5-aa94-732725c7c823
FI-1-994,true,FR-1,2025-01-27T07:01:44Z,CESOP701,CESOP701,1111.00,VND,Bank transfer,TODO,true,GR,OBAN,Acquirer,other,f91de214-8fd1-4a46-afdf-66d22248437f
HR-1-995,true,HU-1,2025-01-24T13:21:48Z,CESOP701,CESOP701,1113441.00,LKR,Direct debit,TODO,true,IE,BIC,e-Wallet provider,other,e4e25ed5-1e43-4cab-afaf-c1a4148e7a3a
IT-1-996,true,LT-1,2025-01-02T10:57:25Z,CESOP701,CESOP701,2333.83,ISK,E-money,TODO,true,LU,Other,Money Transfer operator,other,ba7f44d6-4175-4a6b-b7fe-7901e1dff903
LV-1-997,true,MT-1,2025-02-18T16:20:44Z,CESOP701,CESOP701,1111.00,JOD,Money Remittance,TODO,true,NL,IBAN,Issuer of payment instruments,other,1206a13f-8845-4980-a224-ceb7998e4c2e
PL-1-998,true,PT-1,2025-02-05T13:32:45Z,CESOP701,CESOP701,1113441.00,BAM,Marketplace,TODO,true,RO,OBAN,Payment Processor,other,2cca480f-d0ef-43aa-952f-a01100ba3c82
SE-1-999,true,SI-1,2025-02-01T08:33:12Z,CESOP701,CESOP701,2333.83,MDL,Intermediary,TODO,true,SK,BIC,E-payment,other,d155342a-fd74-483b-a45c-984743873f8c
AT-1-1000,true,BE-1,2025-01-08T10:56:40Z,CESOP701,CESOP701,1111.00,UAH,Other,TODO,true,BG,Other,Payment collector,other,ee509847-eef0-44a9-877e-5ceef41119da
